Documents ID;Automaton Time (µs);Automaton Memory;Result
recursiveList.json-invalid-123.json;56;39;false
recursiveList.json-invalid-1230.json;70;0;false
recursiveList.json-invalid-1231.json;106;0;false
recursiveList.json-invalid-1232.json;56;0;false
recursiveList.json-invalid-1233.json;38;0;false
recursiveList.json-invalid-1234.json;58;491;false
recursiveList.json-invalid-1235.json;66;0;false
recursiveList.json-invalid-1236.json;99;0;false
recursiveList.json-invalid-1237.json;28;0;false
recursiveList.json-invalid-1238.json;43;0;false
recursiveList.json-invalid-1239.json;34;0;false
recursiveList.json-invalid-124.json;44;0;false
recursiveList.json-invalid-1240.json;40;0;false
recursiveList.json-invalid-1241.json;50;0;false
recursiveList.json-invalid-1242.json;96;0;true
recursiveList.json-invalid-1243.json;82;0;true
recursiveList.json-invalid-1244.json;59;0;false
recursiveList.json-invalid-1245.json;24;0;false
recursiveList.json-invalid-1246.json;20;0;false
recursiveList.json-invalid-1247.json;38;0;false
recursiveList.json-invalid-1248.json;16;0;false
recursiveList.json-invalid-1249.json;82;0;true
recursiveList.json-invalid-125.json;59;0;false
recursiveList.json-invalid-1250.json;41;0;false
recursiveList.json-invalid-1251.json;12;0;false
recursiveList.json-invalid-1252.json;36;0;false
recursiveList.json-invalid-1253.json;30;0;false
recursiveList.json-invalid-1254.json;31;0;false
recursiveList.json-invalid-1255.json;40;0;false
recursiveList.json-invalid-1256.json;44;0;true
recursiveList.json-invalid-1257.json;50;0;true
recursiveList.json-invalid-1258.json;110;0;true
recursiveList.json-invalid-1259.json;46;0;false
recursiveList.json-invalid-126.json;29;0;false
recursiveList.json-invalid-1260.json;56;0;true
recursiveList.json-invalid-1261.json;32;0;false
recursiveList.json-invalid-1262.json;34;0;false
recursiveList.json-invalid-1263.json;35;0;false
recursiveList.json-invalid-1264.json;132;0;true
recursiveList.json-invalid-1265.json;25;0;false
recursiveList.json-invalid-1266.json;48;0;true
recursiveList.json-invalid-1267.json;45;0;true
recursiveList.json-invalid-1268.json;109;0;true
recursiveList.json-invalid-1269.json;312;0;false
recursiveList.json-invalid-127.json;161;0;false
recursiveList.json-invalid-1270.json;40;0;false
recursiveList.json-invalid-1271.json;14;0;false
recursiveList.json-invalid-1272.json;29;0;false
recursiveList.json-invalid-1273.json;60;0;false
recursiveList.json-invalid-1274.json;48;0;false
recursiveList.json-invalid-1275.json;24;0;false
recursiveList.json-invalid-1276.json;28;0;false
recursiveList.json-invalid-1277.json;21;0;false
recursiveList.json-invalid-1278.json;12;0;false
recursiveList.json-invalid-1279.json;127;0;true
recursiveList.json-invalid-128.json;106;0;false
recursiveList.json-invalid-1280.json;18;0;false
recursiveList.json-invalid-1281.json;20;0;false
recursiveList.json-invalid-1282.json;52;492;true
recursiveList.json-invalid-1283.json;86;0;true
recursiveList.json-invalid-1284.json;30;0;false
recursiveList.json-invalid-1285.json;70;0;false
recursiveList.json-invalid-1286.json;17;0;false
recursiveList.json-invalid-1287.json;32;0;false
recursiveList.json-invalid-1288.json;25;0;false
recursiveList.json-invalid-1289.json;34;0;false
recursiveList.json-invalid-129.json;40;0;false
recursiveList.json-invalid-1290.json;51;0;false
recursiveList.json-invalid-1291.json;56;0;false
recursiveList.json-invalid-1292.json;42;0;true
recursiveList.json-invalid-1293.json;34;0;true
recursiveList.json-invalid-1294.json;27;0;false
recursiveList.json-invalid-1295.json;64;0;true
recursiveList.json-invalid-1296.json;63;0;false
recursiveList.json-invalid-1297.json;35;0;false
recursiveList.json-invalid-1298.json;21;0;false
recursiveList.json-invalid-1299.json;19;0;false
recursiveList.json-invalid-13.json;41;0;true
recursiveList.json-invalid-130.json;71;0;true
recursiveList.json-invalid-1300.json;65;0;true
recursiveList.json-invalid-1301.json;78;0;true
recursiveList.json-invalid-1302.json;45;0;true
recursiveList.json-invalid-1303.json;35;0;true
recursiveList.json-invalid-1304.json;29;0;false
recursiveList.json-invalid-1305.json;98;0;false
recursiveList.json-invalid-1306.json;24;0;false
recursiveList.json-invalid-1307.json;41;0;false
recursiveList.json-invalid-1308.json;23;0;false
recursiveList.json-invalid-1309.json;50;0;true
recursiveList.json-invalid-131.json;56;0;true
recursiveList.json-invalid-1310.json;56;0;false
recursiveList.json-invalid-1311.json;15;0;false
recursiveList.json-invalid-1312.json;39;0;false
recursiveList.json-invalid-1313.json;32;0;false
recursiveList.json-invalid-1314.json;63;0;false
recursiveList.json-invalid-1315.json;47;0;false
recursiveList.json-invalid-1316.json;68;0;true
recursiveList.json-invalid-1317.json;29;0;false
recursiveList.json-invalid-1318.json;23;0;false
recursiveList.json-invalid-1319.json;31;0;false
recursiveList.json-invalid-132.json;23;0;false
recursiveList.json-invalid-1320.json;55;0;false
recursiveList.json-invalid-1321.json;53;0;true
recursiveList.json-invalid-1322.json;21;0;false
recursiveList.json-invalid-1323.json;78;0;true
recursiveList.json-invalid-1324.json;73;0;false
recursiveList.json-invalid-1325.json;35;0;false
recursiveList.json-invalid-1326.json;46;0;false
recursiveList.json-invalid-1327.json;136;0;true
recursiveList.json-invalid-1328.json;63;0;false
recursiveList.json-invalid-1329.json;30;0;false
recursiveList.json-invalid-133.json;18;0;false
recursiveList.json-invalid-1330.json;35;0;false
recursiveList.json-invalid-1331.json;41;39;false
recursiveList.json-invalid-1332.json;65;0;false
recursiveList.json-invalid-1333.json;62;0;true
recursiveList.json-invalid-1334.json;40;0;false
recursiveList.json-invalid-1335.json;21;0;false
recursiveList.json-invalid-1336.json;135;491;true
recursiveList.json-invalid-1337.json;59;0;false
recursiveList.json-invalid-1338.json;47;0;false
recursiveList.json-invalid-1339.json;61;0;false
recursiveList.json-invalid-134.json;62;0;false
recursiveList.json-invalid-1340.json;67;0;false
recursiveList.json-invalid-1341.json;24;0;false
recursiveList.json-invalid-1342.json;177;0;false
recursiveList.json-invalid-1343.json;117;0;false
recursiveList.json-invalid-1344.json;23;0;false
recursiveList.json-invalid-1345.json;21;0;false
recursiveList.json-invalid-1346.json;39;0;false
recursiveList.json-invalid-1347.json;82;0;false
recursiveList.json-invalid-1348.json;148;0;true
recursiveList.json-invalid-1349.json;69;0;false
recursiveList.json-invalid-135.json;51;0;false
recursiveList.json-invalid-1350.json;194;0;true
recursiveList.json-invalid-1351.json;291;0;false
recursiveList.json-invalid-1352.json;57;0;false
recursiveList.json-invalid-1353.json;395;0;true
recursiveList.json-invalid-1354.json;19;0;false
recursiveList.json-invalid-1355.json;62;0;false
recursiveList.json-invalid-1356.json;35;0;false
recursiveList.json-invalid-1357.json;32;0;false
recursiveList.json-invalid-1358.json;13;0;false
recursiveList.json-invalid-1359.json;128;0;true
recursiveList.json-invalid-136.json;86;0;true
recursiveList.json-invalid-1360.json;58;0;false
recursiveList.json-invalid-1361.json;35;0;false
recursiveList.json-invalid-1362.json;27;0;false
recursiveList.json-invalid-1363.json;29;0;false
recursiveList.json-invalid-1364.json;27;0;false
recursiveList.json-invalid-1365.json;33;0;false
recursiveList.json-invalid-1366.json;59;0;false
recursiveList.json-invalid-1367.json;59;0;true
recursiveList.json-invalid-1368.json;17;0;false
recursiveList.json-invalid-1369.json;53;0;false
recursiveList.json-invalid-137.json;96;0;true
recursiveList.json-invalid-1370.json;62;0;true
recursiveList.json-invalid-1371.json;53;0;false
recursiveList.json-invalid-1372.json;70;0;true
recursiveList.json-invalid-1373.json;30;0;false
recursiveList.json-invalid-1374.json;85;0;true
recursiveList.json-invalid-1375.json;72;0;false
recursiveList.json-invalid-1376.json;66;0;true
recursiveList.json-invalid-1377.json;54;0;false
recursiveList.json-invalid-1378.json;47;0;false
recursiveList.json-invalid-1379.json;72;0;true
recursiveList.json-invalid-138.json;20;0;false
recursiveList.json-invalid-1380.json;66;0;true
recursiveList.json-invalid-1381.json;58;0;false
recursiveList.json-invalid-1382.json;53;0;true
recursiveList.json-invalid-1383.json;25;0;false
recursiveList.json-invalid-1384.json;101;0;true
recursiveList.json-invalid-1385.json;69;0;true
recursiveList.json-invalid-1386.json;72;0;true
recursiveList.json-invalid-1387.json;28;0;false
recursiveList.json-invalid-1388.json;69;0;false
recursiveList.json-invalid-1389.json;125;0;true
recursiveList.json-invalid-139.json;84;0;true
recursiveList.json-invalid-1390.json;46;0;false
recursiveList.json-invalid-1391.json;31;0;false
recursiveList.json-invalid-1392.json;52;0;false
recursiveList.json-invalid-1393.json;35;0;false
recursiveList.json-invalid-1394.json;52;0;false
recursiveList.json-invalid-1395.json;30;0;false
recursiveList.json-invalid-1396.json;62;0;false
